index,date,wp1,train,u,v,ws,wd
5525,2010-02-16 05:00:00,0.0,1.0,4.07,-3.09,5.11,127.23
5526,2010-02-16 06:00:00,0.0,1.0,4.12,-2.69,4.92,123.17
5527,2010-02-16 07:00:00,0.0,1.0,4.0,-2.24,4.58,119.25
5528,2010-02-16 08:00:00,0.025,1.0,3.7,-1.95,4.18,117.79
5529,2010-02-16 09:00:00,0.10099999999999999,1.0,3.23,-1.98,3.79,121.49
5530,2010-02-16 10:00:00,0.177,1.0,2.69,-2.25,3.51,129.96
5531,2010-02-16 11:00:00,0.10099999999999999,1.0,2.18,-2.64,3.42,140.38
5532,2010-02-16 12:00:00,0.051,1.0,2.27,-2.41,3.31,136.77
5533,2010-02-16 13:00:00,0.051,1.0,2.12,-2.67,3.41,141.56
5534,2010-02-16 14:00:00,0.076,1.0,2.02,-3.09,3.69,146.8
5535,2010-02-16 15:00:00,0.10099999999999999,1.0,1.95,-3.59,4.09,151.48
5536,2010-02-16 16:00:00,0.025,1.0,1.91,-4.1,4.52,154.99
5537,2010-02-16 17:00:00,0.0,1.0,1.89,-4.51,4.89,157.22
5538,2010-02-16 18:00:00,0.0,1.0,1.89,-4.77,5.13,158.36
5539,2010-02-16 19:00:00,0.0,1.0,1.87,-4.94,5.29,159.25
5540,2010-02-16 20:00:00,0.025,1.0,1.8,-5.13,5.44,160.67
5541,2010-02-16 21:00:00,0.076,1.0,1.65,-5.4,5.65,162.98
5542,2010-02-16 22:00:00,0.051,1.0,1.47,-5.64,5.83,165.44
5543,2010-02-16 23:00:00,0.076,1.0,1.29,-5.73,5.87,167.3
5544,2010-02-17 00:00:00,0.076,1.0,1.63,-5.14,5.39,162.42
5545,2010-02-17 01:00:00,0.126,1.0,1.46,-5.07,5.27,163.96
5546,2010-02-17 02:00:00,0.126,1.0,1.48,-4.98,5.19,163.47
5547,2010-02-17 03:00:00,0.051,1.0,1.65,-4.9,5.17,161.41
5548,2010-02-17 04:00:00,0.0,1.0,1.93,-4.87,5.23,158.37
5549,2010-02-17 05:00:00,0.0,1.0,2.29,-4.92,5.42,155.05
5550,2010-02-17 06:00:00,0.0,1.0,2.68,-5.08,5.74,152.2
5551,2010-02-17 07:00:00,0.0,1.0,3.03,-5.33,6.13,150.41
5552,2010-02-17 08:00:00,0.0,1.0,3.25,-5.63,6.5,150.01
5553,2010-02-17 09:00:00,0.025,1.0,3.32,-5.96,6.82,150.86
5554,2010-02-17 10:00:00,0.126,1.0,3.41,-6.27,7.13,151.48
5555,2010-02-17 11:00:00,0.22699999999999998,1.0,3.72,-6.52,7.51,150.32
5556,2010-02-17 12:00:00,0.303,1.0,4.34,-5.88,7.31,143.57
5557,2010-02-17 13:00:00,0.303,1.0,5.08,-6.0,7.86,139.77
5558,2010-02-17 14:00:00,0.253,1.0,5.74,-6.24,8.48,137.39
5559,2010-02-17 15:00:00,0.379,1.0,6.3,-6.57,9.1,136.21
5560,2010-02-17 16:00:00,0.7070000000000001,1.0,6.67,-6.99,9.66,136.35
5561,2010-02-17 17:00:00,0.7829999999999999,1.0,6.78,-7.53,10.13,138.03
5562,2010-02-17 18:00:00,0.758,1.0,6.58,-8.16,10.48,141.12
5563,2010-02-17 19:00:00,0.8079999999999999,1.0,6.22,-8.61,10.62,144.18
5564,2010-02-17 20:00:00,0.884,1.0,5.88,-8.57,10.39,145.57
5565,2010-02-17 21:00:00,0.884,1.0,5.69,-7.87,9.71,144.12
5566,2010-02-17 22:00:00,0.8590000000000001,1.0,5.61,-6.9,8.89,140.91
5567,2010-02-17 23:00:00,0.657,1.0,5.51,-6.21,8.3,138.45
5568,2010-02-18 00:00:00,0.505,1.0,4.44,-6.09,7.54,143.93
5569,2010-02-18 01:00:00,0.581,1.0,3.54,-6.63,7.52,151.94
5570,2010-02-18 02:00:00,0.581,1.0,2.9,-6.94,7.52,157.34
5571,2010-02-18 03:00:00,0.732,1.0,2.5,-7.07,7.5,160.53
5572,2010-02-18 04:00:00,0.884,1.0,2.34,-7.07,7.45,161.66
5573,2010-02-18 05:00:00,0.884,1.0,2.45,-7.01,7.42,160.76
5574,2010-02-18 06:00:00,0.8079999999999999,1.0,2.78,-6.92,7.45,158.13
5575,2010-02-18 07:00:00,0.606,1.0,3.16,-6.82,7.51,155.15
5576,2010-02-18 08:00:00,0.505,1.0,3.37,-6.7,7.5,153.33
5577,2010-02-18 09:00:00,0.581,1.0,3.26,-6.58,7.35,153.64
5578,2010-02-18 10:00:00,0.53,1.0,3.02,-6.48,7.15,155.04
5579,2010-02-18 11:00:00,0.354,1.0,2.88,-6.43,7.05,155.87
5580,2010-02-18 12:00:00,0.40399999999999997,1.0,2.2,-7.04,7.38,162.62
5581,2010-02-18 13:00:00,0.48,1.0,2.58,-6.82,7.29,159.31
5582,2010-02-18 14:00:00,0.379,1.0,3.45,-6.54,7.39,152.15
5583,2010-02-18 15:00:00,0.303,1.0,4.6,-6.25,7.76,143.61
5584,2010-02-18 16:00:00,0.40399999999999997,1.0,5.73,-6.08,8.35,136.69
5585,2010-02-18 17:00:00,0.48,1.0,6.52,-6.17,8.98,133.44
5586,2010-02-18 18:00:00,0.40399999999999997,1.0,6.74,-6.6,9.43,134.39
5587,2010-02-18 19:00:00,0.581,1.0,6.48,-7.08,9.6,137.55
5588,2010-02-18 20:00:00,0.581,1.0,5.9,-7.28,9.37,140.97
5589,2010-02-18 21:00:00,0.40399999999999997,1.0,5.19,-6.96,8.68,143.26
5590,2010-02-18 22:00:00,0.303,1.0,4.62,-6.37,7.87,144.02
5591,2010-02-18 23:00:00,0.278,1.0,4.48,-5.88,7.39,142.72
5592,2010-02-19 00:00:00,0.303,1.0,5.52,-6.32,8.39,138.88
5593,2010-02-19 01:00:00,0.303,1.0,6.08,-6.48,8.89,136.86
5594,2010-02-19 02:00:00,0.379,1.0,6.24,-6.48,9.0,136.1
5595,2010-02-19 03:00:00,0.8590000000000001,1.0,6.13,-6.34,8.82,135.97
5596,2010-02-19 04:00:00,0.8590000000000001,1.0,5.96,-6.1,8.53,135.63
5597,2010-02-19 05:00:00,0.758,1.0,5.95,-5.76,8.28,134.06
5598,2010-02-19 06:00:00,0.833,1.0,6.23,-5.37,8.22,130.76
5599,2010-02-19 07:00:00,0.8079999999999999,1.0,6.6,-5.03,8.3,127.3
5600,2010-02-19 08:00:00,0.682,1.0,6.79,-4.86,8.35,125.58
5601,2010-02-19 09:00:00,0.682,1.0,6.62,-4.94,8.26,126.7
5602,2010-02-19 10:00:00,0.631,1.0,6.24,-5.13,8.08,129.43
5603,2010-02-19 11:00:00,0.53,1.0,5.91,-5.28,7.92,131.78
5604,2010-02-19 12:00:00,0.53,1.0,5.53,-5.27,7.64,133.6
5605,2010-02-19 13:00:00,0.53,1.0,5.53,-5.3,7.66,133.74
5606,2010-02-19 14:00:00,0.455,1.0,5.51,-5.27,7.62,133.72
5607,2010-02-19 15:00:00,0.40399999999999997,1.0,5.45,-5.2,7.53,133.63
5608,2010-02-19 16:00:00,0.429,1.0,5.38,-5.13,7.44,133.62
5609,2010-02-19 17:00:00,0.53,1.0,5.33,-5.12,7.39,133.85
5610,2010-02-19 18:00:00,0.455,1.0,5.29,-5.18,7.41,134.41
5611,2010-02-19 19:00:00,0.40399999999999997,1.0,5.15,-5.19,7.31,135.23
5612,2010-02-19 20:00:00,0.278,1.0,4.75,-4.97,6.87,136.31
5613,2010-02-19 21:00:00,0.20199999999999999,1.0,4.01,-4.45,5.99,137.93
5614,2010-02-19 22:00:00,0.076,1.0,3.1,-3.85,4.94,141.17
5615,2010-02-19 23:00:00,0.0,1.0,2.22,-3.49,4.14,147.55
5616,2010-02-20 00:00:00,0.0,1.0,2.27,-2.13,3.11,133.26
5617,2010-02-20 01:00:00,0.0,1.0,2.39,-2.13,3.2,131.72
5618,2010-02-20 02:00:00,0.0,1.0,2.52,-2.47,3.52,134.43
5619,2010-02-20 03:00:00,0.0,1.0,2.65,-3.0,4.0,138.58
5620,2010-02-20 04:00:00,0.0,1.0,2.77,-3.55,4.51,142.05
5621,2010-02-20 05:00:00,0.0,1.0,2.87,-3.93,4.86,143.87
5622,2010-02-20 06:00:00,0.051,1.0,2.93,-3.98,4.94,143.62
5623,2010-02-20 07:00:00,0.177,1.0,3.01,-3.77,4.82,141.37
5624,2010-02-20 08:00:00,0.177,1.0,3.18,-3.41,4.66,137.06
5625,2010-02-20 09:00:00,0.20199999999999999,1.0,3.46,-3.03,4.6,131.24
5626,2010-02-20 10:00:00,0.20199999999999999,1.0,3.74,-2.73,4.63,126.07
5627,2010-02-20 11:00:00,0.126,1.0,3.9,-2.62,4.69,123.86
5628,2010-02-20 12:00:00,0.126,1.0,3.99,-3.0,4.99,126.93
5629,2010-02-20 13:00:00,0.152,1.0,4.12,-3.03,5.11,126.3
5630,2010-02-20 14:00:00,0.10099999999999999,1.0,4.1,-3.09,5.13,127.0
5631,2010-02-20 15:00:00,0.076,1.0,3.98,-3.18,5.09,128.63
5632,2010-02-20 16:00:00,0.051,1.0,3.83,-3.28,5.04,130.6
5633,2010-02-20 17:00:00,0.126,1.0,3.74,-3.39,5.05,132.18
5634,2010-02-20 18:00:00,0.152,1.0,3.76,-3.5,5.14,132.88
5635,2010-02-20 19:00:00,0.126,1.0,3.76,-3.57,5.18,133.52
5636,2010-02-20 20:00:00,0.126,1.0,3.54,-3.58,5.04,135.32
5637,2010-02-20 21:00:00,0.10099999999999999,1.0,3.01,-3.51,4.62,139.37
5638,2010-02-20 22:00:00,0.051,1.0,2.34,-3.31,4.05,144.78
5639,2010-02-20 23:00:00,0.0,1.0,1.78,-2.97,3.46,149.08
5640,2010-02-21 00:00:00,0.0,1.0,1.53,-0.97,1.81,122.26
5641,2010-02-21 01:00:00,0.0,1.0,1.53,-0.92,1.79,120.99
5642,2010-02-21 02:00:00,0.0,1.0,1.66,-0.74,1.82,114.16
5643,2010-02-21 03:00:00,0.0,1.0,1.84,-0.52,1.92,105.76
5644,2010-02-21 04:00:00,0.0,1.0,2.01,-0.38,2.04,100.84
5645,2010-02-21 05:00:00,0.0,1.0,2.06,-0.48,2.12,103.2
5646,2010-02-21 06:00:00,0.0,1.0,1.93,-0.9,2.13,114.92
5647,2010-02-21 07:00:00,0.0,1.0,1.62,-1.44,2.17,131.6
5648,2010-02-21 08:00:00,0.0,1.0,1.15,-1.86,2.18,148.3
5649,2010-02-21 09:00:00,0.0,1.0,0.54,-1.96,2.03,164.6
5650,2010-02-21 10:00:00,0.0,1.0,-0.08,-1.82,1.82,182.6
5651,2010-02-21 11:00:00,0.0,1.0,-0.58,-1.59,1.69,200.11
5652,2010-02-21 12:00:00,0.0,1.0,-0.66,-1.27,1.43,207.51
5653,2010-02-21 13:00:00,0.0,1.0,-0.49,-1.54,1.62,197.5
5654,2010-02-21 14:00:00,0.0,1.0,-0.14,-2.05,2.05,183.91
5655,2010-02-21 15:00:00,0.025,1.0,0.3,-2.68,2.7,173.72
5656,2010-02-21 16:00:00,0.0,1.0,0.71,-3.35,3.43,168.01
5657,2010-02-21 17:00:00,0.0,1.0,1.0,-3.94,4.06,165.78
5658,2010-02-21 18:00:00,0.0,1.0,1.07,-4.35,4.48,166.2
5659,2010-02-21 19:00:00,0.0,1.0,0.95,-4.59,4.68,168.34
5660,2010-02-21 20:00:00,0.0,1.0,0.68,-4.67,4.72,171.68
5661,2010-02-21 21:00:00,0.0,1.0,0.32,-4.63,4.64,176.08
5662,2010-02-21 22:00:00,0.0,1.0,-0.17,-4.42,4.42,182.19
5663,2010-02-21 23:00:00,0.0,1.0,-0.8,-4.02,4.1,191.29
5664,2010-02-22 00:00:00,0.076,1.0,-2.19,-4.38,4.9,206.59
5665,2010-02-22 01:00:00,0.076,1.0,-3.1,-4.05,5.1,217.39
5666,2010-02-22 02:00:00,0.126,1.0,-3.79,-3.48,5.14,227.51
5667,2010-02-22 03:00:00,0.126,1.0,-4.31,-2.75,5.11,237.43
5668,2010-02-22 04:00:00,0.20199999999999999,1.0,-4.67,-2.01,5.09,246.69
5669,2010-02-22 05:00:00,0.20199999999999999,1.0,-4.91,-1.39,5.11,254.16
5670,2010-02-22 06:00:00,0.22699999999999998,1.0,-5.05,-0.99,5.15,258.88
5671,2010-02-22 07:00:00,0.278,1.0,-5.13,-0.77,5.18,261.45
5672,2010-02-22 08:00:00,0.40399999999999997,1.0,-5.16,-0.65,5.2,262.85
5673,2010-02-22 09:00:00,0.379,1.0,-5.18,-0.56,5.21,263.86
5674,2010-02-22 10:00:00,0.429,1.0,-5.21,-0.48,5.23,264.73
5675,2010-02-22 11:00:00,0.40399999999999997,1.0,-5.24,-0.41,5.26,265.56
5676,2010-02-22 12:00:00,0.455,1.0,-4.71,-1.02,4.82,257.77
5677,2010-02-22 13:00:00,0.429,1.0,-4.64,-1.34,4.83,253.87
5678,2010-02-22 14:00:00,0.379,1.0,-5.14,-1.59,5.38,252.79
5679,2010-02-22 15:00:00,0.354,1.0,-5.94,-1.78,6.2,253.33
5680,2010-02-22 16:00:00,0.152,1.0,-6.63,-1.89,6.89,254.1
5681,2010-02-22 17:00:00,0.126,1.0,-6.77,-1.91,7.03,254.26
5682,2010-02-22 18:00:00,0.20199999999999999,1.0,-6.1,-1.85,6.37,253.15
5683,2010-02-22 19:00:00,0.253,1.0,-5.01,-1.79,5.32,250.41
5684,2010-02-22 20:00:00,0.278,1.0,-4.11,-1.83,4.5,245.97
5685,2010-02-22 21:00:00,0.303,1.0,-3.81,-2.06,4.33,241.59
5686,2010-02-22 22:00:00,0.076,1.0,-3.89,-2.39,4.57,238.44
5687,2010-02-22 23:00:00,0.10099999999999999,1.0,-4.0,-2.72,4.84,235.8
5688,2010-02-23 00:00:00,0.177,1.0,-4.27,-2.72,5.06,237.5
5689,2010-02-23 01:00:00,0.177,1.0,-4.0,-2.8,4.89,234.98
5690,2010-02-23 02:00:00,0.10099999999999999,1.0,-3.37,-2.95,4.48,228.81
5691,2010-02-23 03:00:00,0.10099999999999999,1.0,-2.5,-3.14,4.02,218.53
5692,2010-02-23 04:00:00,0.025,1.0,-1.57,-3.37,3.72,205.01
5693,2010-02-23 05:00:00,0.025,1.0,-0.76,-3.6,3.68,191.89
5694,2010-02-23 06:00:00,0.051,1.0,-0.2,-3.84,3.85,182.92
5695,2010-02-23 07:00:00,0.025,1.0,0.19,-4.12,4.12,177.32
5696,2010-02-23 08:00:00,0.0,1.0,0.54,-4.47,4.5,173.16
5697,2010-02-23 09:00:00,0.0,1.0,0.93,-4.91,4.99,169.3
5698,2010-02-23 10:00:00,0.0,1.0,1.33,-5.27,5.44,165.89
5699,2010-02-23 11:00:00,0.0,1.0,1.66,-5.39,5.64,162.89
5700,2010-02-23 12:00:00,0.0,1.0,1.81,-3.37,3.83,151.79
5701,2010-02-23 13:00:00,0.0,1.0,2.28,-2.78,3.59,140.69
5702,2010-02-23 14:00:00,0.025,1.0,2.99,-2.84,4.12,133.6
5703,2010-02-23 15:00:00,0.076,1.0,3.77,-3.32,5.02,131.35
5704,2010-02-23 16:00:00,0.076,1.0,4.37,-3.86,5.83,131.4
5705,2010-02-23 17:00:00,0.025,1.0,4.53,-4.09,6.1,132.09
5706,2010-02-23 18:00:00,0.051,1.0,4.06,-3.77,5.54,132.89
5707,2010-02-23 19:00:00,0.278,1.0,3.22,-3.15,4.51,134.38
5708,2010-02-23 20:00:00,0.177,1.0,2.35,-2.59,3.5,137.76
5709,2010-02-23 21:00:00,0.076,1.0,1.72,-2.35,2.91,143.81
5710,2010-02-23 22:00:00,0.0,1.0,1.2,-2.19,2.5,151.31
5711,2010-02-23 23:00:00,0.025,1.0,0.6,-1.79,1.89,161.38
5712,2010-02-24 00:00:00,0.025,1.0,0.57,2.2,2.28,14.61
5713,2010-02-24 01:00:00,0.0,1.0,0.19,3.02,3.03,3.51
5714,2010-02-24 02:00:00,0.0,1.0,-0.13,3.52,3.52,357.91
5715,2010-02-24 03:00:00,0.0,1.0,-0.37,3.74,3.76,354.28
5716,2010-02-24 04:00:00,0.0,1.0,-0.55,3.79,3.83,351.81
5717,2010-02-24 05:00:00,0.0,1.0,-0.63,3.73,3.78,350.48
5718,2010-02-24 06:00:00,0.0,1.0,-0.63,3.64,3.69,350.23
5719,2010-02-24 07:00:00,0.0,1.0,-0.65,3.46,3.52,349.4
5720,2010-02-24 08:00:00,0.0,1.0,-0.82,3.14,3.24,345.44
5721,2010-02-24 09:00:00,0.0,1.0,-1.19,2.63,2.89,335.69
5722,2010-02-24 10:00:00,0.0,1.0,-1.59,2.09,2.62,322.76
5723,2010-02-24 11:00:00,0.0,1.0,-1.76,1.68,2.43,313.68
5724,2010-02-24 12:00:00,0.051,1.0,-0.63,3.14,3.2,348.65
5725,2010-02-24 13:00:00,0.025,1.0,0.08,3.04,3.04,1.53
5726,2010-02-24 14:00:00,0.0,1.0,0.92,2.58,2.74,19.7
5727,2010-02-24 15:00:00,0.0,1.0,1.77,1.83,2.54,44.04
5728,2010-02-24 16:00:00,0.0,1.0,2.43,0.83,2.57,71.22
5729,2010-02-24 17:00:00,0.0,1.0,2.72,-0.38,2.75,98.01
5730,2010-02-24 18:00:00,0.0,1.0,2.5,-1.74,3.05,124.77
5731,2010-02-24 19:00:00,0.0,1.0,1.91,-3.08,3.63,148.24
5732,2010-02-24 20:00:00,0.0,1.0,1.14,-4.25,4.4,165.04
5733,2010-02-24 21:00:00,0.0,1.0,0.35,-5.1,5.11,176.03
5734,2010-02-24 22:00:00,0.0,1.0,-0.34,-5.62,5.63,183.5
5735,2010-02-24 23:00:00,0.0,1.0,-0.89,-5.86,5.93,188.59
5736,2010-02-25 00:00:00,0.0,1.0,-1.33,-5.42,5.58,193.82
5737,2010-02-25 01:00:00,0.0,1.0,-1.56,-5.88,6.08,194.89
5738,2010-02-25 02:00:00,0.0,1.0,-1.52,-6.26,6.44,193.63
5739,2010-02-25 03:00:00,0.0,1.0,-1.28,-6.57,6.69,191.03
5740,2010-02-25 04:00:00,0.076,1.0,-0.96,-6.81,6.88,187.99
5741,2010-02-25 05:00:00,0.126,1.0,-0.65,-7.0,7.03,185.35
5742,2010-02-25 06:00:00,0.22699999999999998,1.0,-0.46,-7.14,7.16,183.69
5743,2010-02-25 07:00:00,0.354,1.0,-0.37,-7.27,7.28,182.88
5744,2010-02-25 08:00:00,0.354,1.0,-0.34,-7.42,7.43,182.6
5745,2010-02-25 09:00:00,0.303,1.0,-0.33,-7.63,7.63,182.5
5746,2010-02-25 10:00:00,0.303,1.0,-0.27,-7.88,7.89,181.95
5747,2010-02-25 11:00:00,0.22699999999999998,1.0,-0.05,-8.2,8.2,180.36
5748,2010-02-25 12:00:00,0.253,1.0,1.12,-8.32,8.39,172.35
5749,2010-02-25 13:00:00,0.177,1.0,1.72,-8.65,8.82,168.76
5750,2010-02-25 14:00:00,0.22699999999999998,1.0,1.99,-8.86,9.08,167.32
5751,2010-02-25 15:00:00,0.253,1.0,2.06,-9.0,9.24,167.12
5752,2010-02-25 16:00:00,0.40399999999999997,1.0,2.1,-9.14,9.38,167.06
5753,2010-02-25 17:00:00,0.53,1.0,2.32,-9.35,9.64,166.04
5754,2010-02-25 18:00:00,0.631,1.0,2.85,-9.67,10.08,163.6
5755,2010-02-25 19:00:00,0.682,1.0,3.43,-10.03,10.6,161.13
5756,2010-02-25 20:00:00,0.657,1.0,3.75,-10.33,10.99,160.06
5757,2010-02-25 21:00:00,0.53,1.0,3.57,-10.5,11.09,161.22
5758,2010-02-25 22:00:00,0.505,1.0,3.02,-10.59,11.01,164.05
5759,2010-02-25 23:00:00,0.556,1.0,2.33,-10.68,10.93,167.67
5760,2010-02-26 00:00:00,0.556,1.0,1.74,-10.47,10.61,170.54
5761,2010-02-26 01:00:00,0.48,1.0,1.34,-10.9,10.99,172.99
5762,2010-02-26 02:00:00,0.278,1.0,1.29,-11.13,11.2,173.37
5763,2010-02-26 03:00:00,0.48,1.0,1.51,-11.2,11.3,172.33
5764,2010-02-26 04:00:00,0.429,1.0,1.89,-11.21,11.36,170.45
5765,2010-02-26 05:00:00,0.40399999999999997,1.0,2.33,-11.23,11.47,168.29
5766,2010-02-26 06:00:00,0.32799999999999996,1.0,2.74,-11.35,11.67,166.43
5767,2010-02-26 07:00:00,0.657,1.0,3.05,-11.53,11.93,165.2
5768,2010-02-26 08:00:00,0.909,1.0,3.18,-11.74,12.17,164.83
5769,2010-02-26 09:00:00,0.909,1.0,3.11,-11.95,12.35,165.43
5770,2010-02-26 10:00:00,0.909,1.0,2.85,-12.13,12.46,166.8
5771,2010-02-26 11:00:00,0.833,1.0,2.45,-12.27,12.52,168.69
5772,2010-02-26 12:00:00,0.732,1.0,1.53,-12.14,12.23,172.8
5773,2010-02-26 13:00:00,0.631,1.0,1.02,-11.96,12.01,175.13
5774,2010-02-26 14:00:00,0.682,1.0,0.77,-11.56,11.59,176.2
5775,2010-02-26 15:00:00,0.7070000000000001,1.0,0.68,-11.01,11.03,176.44
5776,2010-02-26 16:00:00,0.682,1.0,0.59,-10.42,10.44,176.78
5777,2010-02-26 17:00:00,0.657,1.0,0.28,-9.95,9.96,178.39
5778,2010-02-26 18:00:00,0.606,1.0,-0.33,-9.67,9.68,181.98
5779,2010-02-26 19:00:00,0.657,1.0,-0.97,-9.44,9.49,185.85
5780,2010-02-26 20:00:00,0.606,1.0,-1.23,-9.09,9.17,187.71
5781,2010-02-26 21:00:00,0.455,1.0,-0.9,-8.46,8.51,186.07
5782,2010-02-26 22:00:00,0.32799999999999996,1.0,-0.41,-7.62,7.63,183.07
5783,2010-02-26 23:00:00,0.303,1.0,-0.36,-6.67,6.67,183.09
5784,2010-02-27 00:00:00,0.278,1.0,-1.91,-6.09,6.38,197.38
5785,2010-02-27 01:00:00,0.20199999999999999,1.0,-2.52,-5.61,6.15,204.21
5786,2010-02-27 02:00:00,0.22699999999999998,1.0,-2.82,-5.4,6.09,207.59
5787,2010-02-27 03:00:00,0.278,1.0,-2.86,-5.37,6.09,208.04
5788,2010-02-27 04:00:00,0.20199999999999999,1.0,-2.72,-5.38,6.03,206.85
5789,2010-02-27 05:00:00,0.303,1.0,-2.5,-5.26,5.82,205.4
5790,2010-02-27 06:00:00,0.20199999999999999,1.0,-2.24,-4.91,5.4,204.46
5791,2010-02-27 07:00:00,0.177,1.0,-1.87,-4.57,4.94,202.26
5792,2010-02-27 08:00:00,0.126,1.0,-1.3,-4.52,4.7,196.01
5793,2010-02-27 09:00:00,0.076,1.0,-0.47,-4.97,4.99,185.39
5794,2010-02-27 10:00:00,0.025,1.0,0.41,-5.78,5.79,175.9
5795,2010-02-27 11:00:00,0.051,1.0,1.09,-6.72,6.81,170.77
5796,2010-02-27 12:00:00,0.177,1.0,1.91,-6.95,7.21,164.62
5797,2010-02-27 13:00:00,0.32799999999999996,1.0,2.17,-7.36,7.67,163.57
5798,2010-02-27 14:00:00,0.40399999999999997,1.0,2.32,-7.84,8.17,163.51
5799,2010-02-27 15:00:00,0.32799999999999996,1.0,2.37,-8.31,8.64,164.1
5800,2010-02-27 16:00:00,0.32799999999999996,1.0,2.27,-8.7,8.99,165.36
5801,2010-02-27 17:00:00,0.354,1.0,1.98,-8.91,9.13,167.46
5802,2010-02-27 18:00:00,0.32799999999999996,1.0,1.5,-8.87,9.0,170.4
5803,2010-02-27 19:00:00,0.40399999999999997,1.0,1.06,-8.57,8.64,172.96
5804,2010-02-27 20:00:00,0.354,1.0,0.94,-8.0,8.06,173.32
5805,2010-02-27 21:00:00,0.32799999999999996,1.0,1.3,-7.2,7.32,169.76
5806,2010-02-27 22:00:00,0.278,1.0,1.83,-6.39,6.65,164.0
5807,2010-02-27 23:00:00,0.22699999999999998,1.0,2.1,-5.85,6.21,160.26
5808,2010-02-28 00:00:00,0.303,1.0,1.87,-5.75,6.04,162.01
5809,2010-02-28 01:00:00,0.253,1.0,1.07,-5.88,5.98,169.68
5810,2010-02-28 02:00:00,0.40399999999999997,1.0,0.36,-5.95,5.96,176.55
5811,2010-02-28 03:00:00,0.32799999999999996,1.0,-0.26,-5.96,5.97,182.45
5812,2010-02-28 04:00:00,0.253,1.0,-0.75,-5.95,6.0,187.16
5813,2010-02-28 05:00:00,0.22699999999999998,1.0,-1.09,-5.95,6.05,190.43
5814,2010-02-28 06:00:00,0.20199999999999999,1.0,-1.28,-5.97,6.1,192.1
5815,2010-02-28 07:00:00,0.152,1.0,-1.33,-5.97,6.11,192.54
5816,2010-02-28 08:00:00,0.051,1.0,-1.27,-5.89,6.03,192.2
5817,2010-02-28 09:00:00,0.126,1.0,-1.16,-5.72,5.84,191.43
5818,2010-02-28 10:00:00,0.152,1.0,-1.02,-5.58,5.67,190.39
5819,2010-02-28 11:00:00,0.22699999999999998,1.0,-0.92,-5.62,5.69,189.34
5820,2010-02-28 12:00:00,0.20199999999999999,1.0,0.76,-6.29,6.33,173.15
5821,2010-02-28 13:00:00,0.20199999999999999,1.0,1.0,-6.78,6.85,171.58
5822,2010-02-28 14:00:00,0.22699999999999998,1.0,1.18,-7.01,7.11,170.47
5823,2010-02-28 15:00:00,0.20199999999999999,1.0,1.31,-7.03,7.15,169.49
5824,2010-02-28 16:00:00,0.177,1.0,1.44,-6.93,7.08,168.25
5825,2010-02-28 17:00:00,0.152,1.0,1.64,-6.76,6.96,166.34
5826,2010-02-28 18:00:00,0.20199999999999999,1.0,1.94,-6.6,6.88,163.59
5827,2010-02-28 19:00:00,0.278,1.0,2.24,-6.39,6.77,160.69
5828,2010-02-28 20:00:00,0.278,1.0,2.4,-6.06,6.52,158.41
5829,2010-02-28 21:00:00,0.253,1.0,2.35,-5.58,6.05,157.19
5830,2010-02-28 22:00:00,0.22699999999999998,1.0,2.23,-5.06,5.53,156.21
5831,2010-02-28 23:00:00,0.253,1.0,2.26,-4.67,5.19,154.17
5832,2010-03-01 00:00:00,0.22699999999999998,1.0,3.38,-5.13,6.14,146.61
5833,2010-03-01 01:00:00,0.126,1.0,3.15,-5.14,6.03,148.51
5834,2010-03-01 02:00:00,0.20199999999999999,1.0,2.32,-5.18,5.67,155.9
5835,2010-03-01 03:00:00,0.278,1.0,1.13,-5.24,5.36,167.84
5836,2010-03-01 04:00:00,0.20199999999999999,1.0,-0.08,-5.34,5.34,180.86
5837,2010-03-01 05:00:00,0.152,1.0,-0.96,-5.51,5.59,189.84
5838,2010-03-01 06:00:00,0.126,1.0,-1.25,-5.75,5.89,192.28
5839,2010-03-01 07:00:00,0.177,1.0,-1.14,-5.99,6.1,190.76
5840,2010-03-01 08:00:00,0.177,1.0,-0.89,-6.15,6.22,188.26
5841,2010-03-01 09:00:00,0.177,1.0,-0.74,-6.17,6.22,186.87
5842,2010-03-01 10:00:00,0.22699999999999998,1.0,-0.74,-6.1,6.14,186.89
5843,2010-03-01 11:00:00,0.379,1.0,-0.87,-6.0,6.06,188.24
5844,2010-03-01 12:00:00,0.429,1.0,-0.74,-6.11,6.16,186.93
5845,2010-03-01 13:00:00,0.379,1.0,-0.67,-6.41,6.45,185.96
5846,2010-03-01 14:00:00,0.303,1.0,-0.53,-6.59,6.61,184.58
5847,2010-03-01 15:00:00,0.253,1.0,-0.33,-6.68,6.68,182.79
5848,2010-03-01 16:00:00,0.177,1.0,-0.05,-6.74,6.74,180.4
5849,2010-03-01 17:00:00,0.152,1.0,0.33,-6.84,6.85,177.22
5850,2010-03-01 18:00:00,0.22699999999999998,1.0,0.8,-7.02,7.06,173.48
5851,2010-03-01 19:00:00,0.303,1.0,1.24,-7.19,7.29,170.19
5852,2010-03-01 20:00:00,0.32799999999999996,1.0,1.51,-7.23,7.38,168.24
5853,2010-03-01 21:00:00,0.303,1.0,1.48,-7.06,7.22,168.17
5854,2010-03-01 22:00:00,0.253,1.0,1.21,-6.78,6.89,169.9
